4,1,765,179,36,39,1,1,1
5,1,760,174,43,46,1,1,1
6,1,760,174,43,46,1,1,1
7,1,754,176,43,46,1,1,1
8,1,752,178,43,46,1,1,1
9,1,749,179,43,46,1,1,1
10,1,749,179,43,46,1,1,1
11,1,747,179,45,50,1,1,1
12,1,745,179,46,54,1,1,1
13,1,745,179,46,54,1,1,1
14,1,745,180,46,54,1,1,1
15,1,745,180,46,54,1,1,1
16,1,745,181,46,54,1,1,1
17,1,745,181,46,54,1,1,1
18,1,745,181,46,54,1,1,1
19,1,745,181,46,54,1,1,1
20,1,742,187,46,54,1,1,1
21,1,742,187,46,54,1,1,1
22,1,738,187,46,54,1,1,1
23,1,738,187,46,54,1,1,1
24,1,734,187,46,54,1,1,1
25,1,733,187,48,59,1,1,1
26,1,727,190,48,59,1,1,1
27,1,727,190,48,59,1,1,1
28,1,722,194,48,59,1,1,1
29,1,718,194,48,59,1,1,1
30,1,718,194,48,59,1,1,1
31,1,711,199,48,59,1,1,1
32,1,702,199,48,59,1,1,1
33,1,702,199,48,59,1,1,1
34,1,691,199,48,59,1,1,1
35,1,684,198,48,59,1,1,1
36,1,684,198,48,59,1,1,1
37,1,679,196,48,59,1,1,1
38,1,670,196,57,62,1,1,1
39,1,670,196,57,62,1,1,1
40,1,670,196,57,62,1,1,1
41,1,670,196,57,62,1,1,1
42,1,670,196,57,62,1,1,1
43,1,668,205,57,62,1,1,1
44,1,670,209,57,62,1,1,1
45,1,671,214,57,62,1,1,1
46,1,671,214,57,62,1,1,1
47,1,671,214,64,71,1,1,1
48,1,671,214,64,71,1,1,1
49,1,675,219,64,71,1,1,1
50,1,682,223,64,71,1,1,1
51,1,682,223,64,71,1,1,1
52,1,686,221,64,71,1,1,1
53,1,693,219,64,71,1,1,1
54,1,700,223,64,71,1,1,1
55,1,702,226,64,71,1,1,1
56,1,702,226,64,71,1,1,1
57,1,704,223,64,71,1,1,1
58,1,711,221,64,71,1,1,1
59,1,711,226,64,71,1,1,1
60,1,718,232,64,71,1,1,1
61,1,718,232,64,71,1,1,1
62,1,718,241,64,71,1,1,1
63,1,718,241,64,71,1,1,1
64,1,720,248,64,71,1,1,1
65,1,725,259,64,71,1,1,1
66,1,725,259,64,71,1,1,1
67,1,729,266,64,71,1,1,1
68,1,729,271,64,80,1,1,1
69,1,729,271,64,80,1,1,1
70,1,725,273,72,80,1,1,1
71,1,725,273,77,84,1,1,1
72,1,725,273,77,84,1,1,1
73,1,731,278,77,84,1,1,1
74,1,736,282,77,84,1,1,1
75,1,736,282,77,84,1,1,1
76,1,724,277,100,108,1,1,1
77,1,733,280,100,108,1,1,1
78,1,733,280,100,108,1,1,1
79,1,743,289,100,108,1,1,1
80,1,761,309,100,108,1,1,1
81,1,761,309,100,108,1,1,1
82,1,778,322,100,108,1,1,1
83,1,780,324,117,122,1,1,1
84,1,780,324,117,122,1,1,1
85,1,801,331,117,122,1,1,1
86,1,823,343,117,122,1,1,1
87,1,823,343,117,122,1,1,1
88,1,843,352,117,122,1,1,1
89,1,859,358,117,122,1,1,1
90,1,859,358,117,122,1,1,1
91,1,875,358,117,122,1,1,1
92,1,893,367,117,122,1,1,1
93,1,893,367,117,122,1,1,1
94,1,907,379,131,135,1,1,1
95,1,925,397,131,135,1,1,1
96,1,925,397,131,135,1,1,1
97,1,954,423,131,135,1,1,1
98,1,979,428,145,172,1,1,1
99,1,979,428,145,172,1,1,1
100,1,1006,451,145,172,1,1,1
101,1,1033,475,145,172,1,1,1
102,1,1033,475,145,172,1,1,1
103,1,1053,487,169,183,1,1,1
104,1,1093,511,169,183,1,1,1
105,1,1093,511,169,183,1,1,1
106,1,1141,534,169,183,1,1,1
107,1,1190,559,169,183,1,1,1
108,1,1190,559,169,183,1,1,1
109,1,1221,581,189,180,1,1,1
110,1,1276,603,189,180,1,1,1
111,1,1276,603,189,180,1,1,1
112,1,1329,639,189,180,1,1,1
113,1,1383,680,189,180,1,1,1
114,1,1383,680,189,180,1,1,1
115,1,1437,702,189,180,1,1,1
116,1,1476,732,189,180,1,1,1
117,1,1476,732,189,180,1,1,1
118,1,1543,711,122,201,1,1,1
119,1,1599,712,66,199,1,1,1
120,1,1599,712,66,199,1,1,1
121,1,1663,637,25,109,1,1,1
122,1,1663,637,25,109,1,1,1
123,1,1678,642,25,109,1,1,1
471,2,792,138,16,41,1,1,1
472,2,783,138,25,41,1,1,1
473,2,778,138,25,41,1,1,1
474,2,778,138,25,41,1,1,1
475,2,767,138,30,41,1,1,1
476,2,754,131,43,41,1,1,1
477,2,754,131,43,41,1,1,1
478,2,749,131,43,41,1,1,1
479,2,734,140,46,52,1,1,1
480,2,734,140,46,52,1,1,1
481,2,727,138,46,52,1,1,1
482,2,718,142,46,52,1,1,1
483,2,718,142,46,52,1,1,1
484,2,706,138,54,52,1,1,1
485,2,706,138,54,61,1,1,1
486,2,702,138,54,61,1,1,1
487,2,691,138,54,61,1,1,1
488,2,682,138,54,61,1,1,1
489,2,682,138,54,61,1,1,1
490,2,675,142,54,61,1,1,1
491,2,671,142,54,61,1,1,1
492,2,668,142,54,61,1,1,1
493,2,668,142,54,61,1,1,1
494,2,662,143,54,61,1,1,1
495,2,657,144,54,61,1,1,1
496,2,657,144,54,61,1,1,1
497,2,659,149,54,61,1,1,1
498,2,659,149,54,61,1,1,1
499,2,659,156,54,66,1,1,1
500,2,659,154,54,66,1,1,1
501,2,659,153,54,66,1,1,1
502,2,659,153,54,66,1,1,1
503,2,659,154,54,66,1,1,1
504,2,659,155,54,66,1,1,1
505,2,660,156,54,66,1,1,1
506,2,660,157,54,66,1,1,1
507,2,660,158,54,66,1,1,1
508,2,660,159,54,66,1,1,1
509,2,661,160,54,66,1,1,1
510,2,661,160,54,66,1,1,1
511,2,661,165,54,66,1,1,1
512,2,661,165,54,77,1,1,1
513,2,661,165,54,77,1,1,1
514,2,664,171,54,77,1,1,1
515,2,664,171,54,77,1,1,1
516,2,664,171,54,77,1,1,1
517,2,664,168,59,81,1,1,1
518,2,664,166,64,85,1,1,1
519,2,664,163,70,89,1,1,1
520,2,664,163,70,89,1,1,1
521,2,670,167,70,89,1,1,1
522,2,670,167,70,89,1,1,1
523,2,673,169,70,89,1,1,1
524,2,680,176,70,89,1,1,1
525,2,680,176,70,89,1,1,1
526,2,682,187,70,89,1,1,1
527,2,697,189,70,97,1,1,1
528,2,697,189,70,97,1,1,1
529,2,707,190,70,97,1,1,1
530,2,707,190,81,107,1,1,1
531,2,707,190,81,107,1,1,1
532,2,716,194,81,107,1,1,1
533,2,729,194,81,107,1,1,1
534,2,729,194,81,107,1,1,1
535,2,738,196,81,107,1,1,1
536,2,751,196,81,107,1,1,1
537,2,751,196,81,107,1,1,1
538,2,760,198,81,107,1,1,1
539,2,763,201,84,115,1,1,1
540,2,763,201,84,115,1,1,1
541,2,776,217,84,115,1,1,1
542,2,783,226,84,115,1,1,1
543,2,783,226,84,115,1,1,1
544,2,787,239,97,127,1,1,1
545,2,794,250,97,127,1,1,1
546,2,794,250,97,127,1,1,1
547,2,803,255,97,127,1,1,1
548,2,804,254,105,136,1,1,1
549,2,813,256,112,144,1,1,1
550,2,828,257,120,152,1,1,1
551,2,855,264,120,152,1,1,1
552,2,855,264,120,152,1,1,1
553,2,886,270,120,152,1,1,1
554,2,918,289,120,152,1,1,1
555,2,918,289,120,152,1,1,1
556,2,958,309,120,152,1,1,1
557,2,958,309,122,161,1,1,1
558,2,1001,338,122,161,1,1,1
559,2,1046,372,122,161,1,1,1
560,2,1098,403,135,181,1,1,1
561,2,1098,403,135,181,1,1,1
562,2,1149,405,145,214,1,1,1
563,2,1156,405,145,214,1,1,1
564,2,1213,424,145,214,1,1,1
565,2,1282,453,145,214,1,1,1
566,2,1332,437,160,260,1,1,1
567,2,1332,437,160,260,1,1,1
568,2,1408,480,160,260,1,1,1
569,2,1491,527,160,260,1,1,1
570,2,1491,527,160,260,1,1,1
571,2,1557,556,160,260,1,1,1
572,2,1572,583,145,234,1,1,1
573,2,1586,610,131,207,1,1,1
574,2,1586,610,131,207,1,1,1
575,2,1586,610,131,207,1,1,1
576,2,1626,667,91,149,1,1,1
960,3,792,147,12,32,1,1,1
961,3,788,147,12,32,1,1,1
962,3,776,151,27,28,1,1,1
963,3,776,151,27,28,1,1,1
964,3,776,153,27,28,1,1,1
965,3,772,158,27,28,1,1,1
966,3,772,158,27,28,1,1,1
967,3,763,152,39,35,1,1,1
968,3,762,149,39,35,1,1,1
969,3,762,149,39,35,1,1,1
970,3,758,150,39,35,1,1,1
971,3,754,156,39,35,1,1,1
972,3,754,156,39,35,1,1,1
973,3,747,156,39,35,1,1,1
974,3,744,158,39,35,1,1,1
975,3,742,161,39,35,1,1,1
976,3,742,161,39,35,1,1,1
977,3,739,161,39,35,1,1,1
978,3,739,161,39,35,1,1,1
979,3,736,157,39,35,1,1,1
980,3,727,162,44,42,1,1,1
981,3,727,162,44,42,1,1,1
982,3,722,154,47,50,1,1,1
983,3,721,156,47,50,1,1,1
984,3,721,156,47,50,1,1,1
985,3,715,156,47,50,1,1,1
986,3,713,158,47,50,1,1,1
987,3,713,158,47,50,1,1,1
988,3,709,158,47,50,1,1,1
989,3,705,168,47,50,1,1,1
990,3,705,168,47,50,1,1,1
991,3,698,168,47,50,1,1,1
992,3,695,168,47,50,1,1,1
993,3,695,168,47,50,1,1,1
994,3,690,166,47,50,1,1,1
995,3,685,169,47,50,1,1,1
996,3,685,169,47,50,1,1,1
997,3,677,166,47,50,1,1,1
998,3,674,166,47,50,1,1,1
999,3,672,165,47,50,1,1,1
1000,3,672,165,47,50,1,1,1
1001,3,669,169,47,50,1,1,1
1002,3,669,169,47,50,1,1,1
1003,3,669,170,47,53,1,1,1
1004,3,669,170,47,57,1,1,1
1005,3,669,170,47,57,1,1,1
1006,3,670,172,47,57,1,1,1
1007,3,670,177,47,57,1,1,1
1008,3,670,177,47,57,1,1,1
1009,3,672,179,47,57,1,1,1
1010,3,676,185,47,57,1,1,1
1011,3,676,185,47,57,1,1,1
1012,3,672,181,54,62,1,1,1
1013,3,674,181,54,62,1,1,1
1013,4,793,173,13,48,1,1,1
1014,3,674,181,54,62,1,1,1
1014,4,789,173,17,48,1,1,1
1015,3,674,179,54,62,1,1,1
1015,4,778,173,27,54,1,1,1
1016,3,674,178,54,62,1,1,1
1016,4,769,173,37,54,1,1,1
1017,3,674,178,54,62,1,1,1
1017,4,769,173,37,54,1,1,1
1018,3,674,179,54,62,1,1,1
1018,4,757,176,37,54,1,1,1
