13,1,783,172,18,50,1,1,1
14,1,774,172,27,50,1,1,1
15,1,774,172,27,50,1,1,1
16,1,754,172,46,50,1,1,1
17,1,742,161,59,61,1,1,1
18,1,742,161,59,61,1,1,1
19,1,738,161,63,61,1,1,1
20,1,731,160,63,61,1,1,1
21,1,731,160,63,61,1,1,1
22,1,715,160,72,66,1,1,1
23,1,711,160,72,66,1,1,1
24,1,711,160,72,66,1,1,1
25,1,704,160,72,66,1,1,1
26,1,697,163,72,66,1,1,1
27,1,697,163,72,66,1,1,1
28,1,694,164,72,66,1,1,1
29,1,691,165,72,66,1,1,1
30,1,691,165,72,66,1,1,1
31,1,684,165,79,66,1,1,1
32,1,681,169,79,66,1,1,1
33,1,679,172,79,66,1,1,1
34,1,679,172,79,66,1,1,1
35,1,680,172,70,73,1,1,1
36,1,680,172,70,73,1,1,1
37,1,684,176,70,73,1,1,1
38,1,684,178,70,73,1,1,1
39,1,684,180,70,73,1,1,1
40,1,684,180,70,73,1,1,1
41,1,686,180,70,73,1,1,1
42,1,688,181,70,73,1,1,1
43,1,688,181,70,73,1,1,1
44,1,686,183,70,73,1,1,1
45,1,686,183,70,73,1,1,1
46,1,686,183,70,76,1,1,1
47,1,686,183,70,78,1,1,1
48,1,686,183,70,81,1,1,1
49,1,686,183,70,81,1,1,1
50,1,686,188,70,81,1,1,1
51,1,686,192,70,81,1,1,1
52,1,686,192,70,81,1,1,1
53,1,679,199,70,81,1,1,1
54,1,679,199,70,81,1,1,1
55,1,677,199,70,81,1,1,1
56,1,671,203,70,81,1,1,1
57,1,671,203,70,81,1,1,1
58,1,666,207,70,81,1,1,1
59,1,663,207,70,81,1,1,1
60,1,661,207,70,81,1,1,1
61,1,661,207,70,81,1,1,1
62,1,660,207,70,82,1,1,1
63,1,660,207,70,84,1,1,1
64,1,660,207,70,86,1,1,1
65,1,659,207,70,88,1,1,1
66,1,659,207,70,90,1,1,1
67,1,659,207,70,91,1,1,1
68,1,659,207,70,91,1,1,1
69,1,662,205,70,91,1,1,1
70,1,668,208,70,91,1,1,1
71,1,673,212,70,91,1,1,1
72,1,673,212,70,91,1,1,1
73,1,679,217,70,91,1,1,1
74,1,688,219,70,91,1,1,1
75,1,688,219,70,91,1,1,1
76,1,697,226,70,91,1,1,1
